# Program:featureCounts v2.0.1; Command:"featureCounts" "-p" "-M" "-O" "--primary" "-a" "dualGenome.gff3" "-t" "gene" "-o" "countData.tsv" "-g" "ID" "SRR13084823_sorted.bam" "SRR13084834_sorted.bam" "SRR13084828_sorted.bam" "SRR13084824_sorted.bam" "SRR13084817_sorted.bam" "SRR13084830_sorted.bam" "SRR13084837_sorted.bam" "SRR13084827_sorted.bam" "SRR13084821_sorted.bam" "SRR13084833_sorted.bam" "SRR13084822_sorted.bam" "SRR13084820_sorted.bam" "SRR13084838_sorted.bam" "SRR13084835_sorted.bam" "SRR13084818_sorted.bam" "SRR13084825_sorted.bam" "SRR13084839_sorted.bam" "SRR13084831_sorted.bam" "SRR13084832_sorted.bam" "SRR13084819_sorted.bam" "SRR13084840_sorted.bam" "SRR13084836_sorted.bam" "SRR13084826_sorted.bam" "SRR13084829_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR13084823_sorted.bam	SRR13084834_sorted.bam	SRR13084828_sorted.bam	SRR13084824_sorted.bam	SRR13084817_sorted.bam	SRR13084830_sorted.bam	SRR13084837_sorted.bam	SRR13084827_sorted.bam	SRR13084821_sorted.bam	SRR13084833_sorted.bam	SRR13084822_sorted.bam	SRR13084820_sorted.bam	SRR13084838_sorted.bam	SRR13084835_sorted.bam	SRR13084818_sorted.bam	SRR13084825_sorted.bam	SRR13084839_sorted.bam	SRR13084831_sorted.bam	SRR13084832_sorted.bam	SRR13084819_sorted.bam	SRR13084840_sorted.bam	SRR13084836_sorted.bam	SRR13084826_sorted.bam	SRR13084829_sorted.bam
gene-b3784	U00096.3	3967916	3969019	+	1104	3218	541	472	2669	2931	2627	2367	525	778	581	426	996	1837	2600	3091	2012	650	2182	1850	1565	812	2705	1940	2561
gene-b3785	U00096.3	3969031	3970077	+	1047	2721	397	384	2045	2619	1814	1798	422	603	506	318	779	1265	2123	2417	1664	525	1602	1329	1210	681	1840	1452	2084
gene-b3786	U00096.3	3970133	3971263	+	1131	7811	1406	1079	6008	7337	5429	6887	1265	1902	1497	955	2697	3834	7213	7223	5529	1720	5683	3814	3849	1607	5478	4885	7075
gene-b3787	U00096.3	3971260	3972522	+	1263	9484	1653	1269	8262	9123	6371	8932	1603	2461	1929	1215	3662	4989	8815	9684	7544	2120	7706	4501	5221	1926	6463	6559	9023
gene-b3788	U00096.3	3972522	3973589	+	1068	7633	1507	1190	6411	7665	5017	7602	1211	1903	1590	1075	3016	4146	7170	7670	6175	1733	6059	3971	4133	1599	5143	5423	7702
gene-b3789	U00096.3	3973608	3974489	+	882	6352	1244	957	5364	6555	4321	6316	1137	1800	1448	889	2724	3522	6115	6353	4915	1666	5279	3568	3430	1533	4220	4626	6535
gene-b3790	U00096.3	3974467	3975141	+	675	3984	780	609	3415	4008	2868	3788	716	1206	976	596	1739	2307	3739	3889	2978	1078	3145	2146	2133	917	2644	2875	3903
gene-b3791	U00096.3	3975146	3976276	+	1131	6388	1335	942	5190	6118	4162	5537	1202	1833	1468	903	2596	3386	6032	6047	4406	1683	4507	3166	2959	1490	3894	4285	6128
gene-b3792	U00096.3	3976278	3977528	+	1251	4145	822	706	4097	4314	3066	3615	827	1419	1047	608	1819	2569	3538	4783	3114	1136	3033	2491	2220	1111	3229	3233	3886
gene-b4481	U00096.3	3977525	3978604	+	1080	2838	575	465	2519	2861	2110	2340	593	970	726	465	1136	1822	2416	2939	2037	772	1936	1657	1445	823	2194	1985	2481
gene-b3793	U00096.3	3978601	3979953	+	1353	1579	277	301	1398	1600	1126	1237	286	478	343	226	643	959	1167	1639	1216	370	1081	952	815	458	1384	1027	1375
gene-b3794	U00096.3	3979956	3980696	+	741	2191	452	385	1735	2034	1430	1881	361	595	450	335	704	1175	1846	2124	1527	460	1508	1141	1101	561	1686	1430	2167
gene-b3795	U00096.3	3980887	3982272	+	1386	10168	2424	1718	8213	10156	6629	8801	1833	3139	2320	1689	3787	5785	9628	9676	7246	2780	7044	5045	5033	2520	7573	6449	9018
gene-b3796	U00096.3	3982375	3982451	+	77	35450	6243	5136	31015	37792	30619	31511	9867	11745	7456	5317	17035	27370	27522	35323	22678	8298	26481	28779	23173	7387	42227	25121	29234
gene-b3797	U00096.3	3982509	3982585	+	77	43537	11120	7223	42971	48858	45634	45399	9232	15321	10394	7255	20543	34522	37393	49649	31902	11666	39980	37278	30186	9862	60384	33337	41903
gene-b3798	U00096.3	3982606	3982692	+	87	38145	9153	7225	34956	55905	44740	35957	9442	12971	13401	11012	29479	26530	27048	58024	28485	9936	34985	31038	26983	14896	43088	25261	44713
gene-b3799	U00096.3	3982735	3982811	+	77	24864	1961	1591	13510	12631	8919	10843	1970	3100	1714	1476	37697	4755	7265	21416	12121	2123	8156	5704	7584	1786	14840	6845	8236
gene-b3800	U00096.3	3982958	3984193	+	1236	236	46	71	336	170	296	388	56	112	78	58	109	153	193	453	329	73	245	154	256	94	330	189	175
gene-b3801	U00096.3	3984352	3986007	-	1656	319	98	113	202	236	204	244	76	128	119	72	109	158	232	301	187	114	210	183	142	190	208	181	258
gene-b4456	U00096.3	3986432	3986603	+	172	16732	5134	6015	11846	10192	18914	12501	4836	6820	4436	5133	7059	20307	12065	13513	9825	5714	12117	24436	9496	6168	30952	11095	10613
gene-b3802	U00096.3	3986686	3987882	-	1197	9006	2036	1405	6501	7018	5609	5949	1290	1992	1706	1448	1995	2751	8163	7880	4832	1946	4943	2570	3191	2341	4986	3578	8091
gene-b3803	U00096.3	3987885	3989066	-	1182	9137	2073	1507	5912	6951	5557	5278	1315	2043	1847	1525	1907	2839	8073	7274	4087	1932	4370	2760	2834	2512	5178	3420	7899
gene-b3804	U00096.3	3989088	3989828	-	741	2989	742	588	1857	2581	1614	1531	541	814	650	593	681	1181	2496	2170	1224	720	1379	1202	904	928	1935	1193	2342
gene-b3805	U00096.3	3989825	3990766	-	942	3557	608	642	2166	3163	1406	1297	725	1049	880	632	794	1213	2434	2568	1415	944	1346	1185	974	1177	1562	1520	2577
gene-b3806	U00096.3	3991153	3993699	+	2547	9301	1540	1519	5623	7843	3801	3131	1526	2307	1551	1295	1834	2761	6245	6212	3367	1831	3619	2753	2305	2823	4222	3222	6286
gene-b3807	U00096.3	3993739	3994059	-	321	2010	526	358	1295	1875	1390	1728	403	671	488	397	712	1190	2014	1683	1090	583	1326	1320	991	494	1672	1207	1840
gene-b3808	U00096.3	3993850	3994335	+	486	1727	479	321	1124	1596	1273	1571	340	593	451	360	576	1093	1816	1472	924	516	1171	1192	850	433	1543	1057	1663
gene-b4558	U00096.3	3994522	3994725	+	204	1797	404	319	872	1441	765	724	280	428	404	271	366	619	1590	1010	581	440	702	609	427	594	840	594	1507
gene-b3809	U00096.3	3994762	3995586	+	825	4360	820	732	2538	3755	1818	1573	703	1139	782	641	961	1194	3427	2734	1410	924	1694	1214	1140	1469	1741	1409	3477
gene-b3810	U00096.3	3995583	3996290	+	708	2964	546	474	1858	2501	1487	1032	448	685	466	405	521	800	2415	1930	934	595	970	850	702	978	1427	891	2329
gene-b3811	U00096.3	3996287	3997183	+	897	3300	582	538	2126	2963	1526	1091	477	700	564	487	583	821	2526	2341	1047	580	978	780	656	1006	1431	975	2434
gene-b3812	U00096.3	3997183	3997899	+	717	2189	375	303	1425	1896	1132	850	282	420	348	305	342	494	1710	1701	773	396	665	565	467	638	1015	664	1602
gene-b3813	U00096.3	3997983	4000145	+	2163	6854	1371	901	6157	6370	5465	5845	1124	1784	1517	909	1885	2905	6580	7142	4541	1685	5225	2922	3223	1965	5024	3420	6973
gene-b4482	U00096.3	4000292	4001056	-	765	237	63	71	169	200	231	200	36	69	45	29	57	144	181	225	147	49	163	136	102	72	250	121	195
gene-b4799	U00096.3	4001218	4001274	+	57	278	56	81	222	221	321	172	59	94	69	59	121	476	225	226	152	90	190	500	133	102	579	208	224
gene-b3816	U00096.3	4001426	4002376	+	951	2661	445	507	3277	2430	2824	3188	503	730	473	428	1137	1688	2108	3814	2571	572	2209	1648	1989	738	3136	2405	2159
gene-b3817	U00096.3	4002419	4002799	-	381	115	39	32	113	97	184	139	22	31	33	23	35	138	86	174	77	26	87	122	79	34	235	97	82
gene-b3818	U00096.3	4002813	4003193	-	381	19	10	4	14	15	38	21	2	11	16	1	7	40	19	27	18	7	20	41	13	9	58	17	21
gene-b3819	U00096.3	4003288	4004178	-	891	1034	160	144	1081	936	871	1119	170	276	226	148	313	537	745	1286	971	225	939	512	767	237	1014	706	813
gene-b3820	U00096.3	4004230	4004697	-	468	1756	472	357	1177	1618	1150	1358	401	626	533	333	529	923	1744	1485	962	538	1067	967	841	527	1260	970	1508
gene-b3821	U00096.3	4004862	4005731	+	870	3850	764	620	2814	3135	2526	2595	864	1267	1008	639	1297	1928	3421	3470	2300	1050	2591	1986	1764	897	2676	2322	3601
gene-b3822	U00096.3	4005864	4007693	+	1830	4599	904	744	3844	4304	3382	3881	1060	1603	1194	705	1800	2673	4251	4662	3531	1369	3409	2737	2497	1089	3701	3046	4120
gene-b3823	U00096.3	4007757	4008377	+	621	720	104	127	394	711	256	213	119	186	131	116	135	231	502	428	211	156	192	238	156	285	362	234	486
gene-b3824	U00096.3	4008439	4009059	-	621	738	142	145	372	600	267	266	145	193	144	120	165	261	519	416	240	184	226	270	184	238	344	310	529
gene-b3825	U00096.3	4009170	4010192	+	1023	2771	574	556	1623	2579	1384	1370	520	806	602	536	717	1142	2205	1743	1165	673	1272	1250	882	837	1485	1289	2355
gene-b3826	U00096.3	4010200	4011000	+	801	1262	232	233	786	1098	576	538	271	408	265	211	252	357	897	939	555	320	441	371	388	429	654	484	846
gene-b3827	U00096.3	4011076	4011975	+	900	2880	291	286	2574	2766	1434	2012	323	525	362	273	748	1018	2013	2783	2238	383	1757	924	1544	493	1688	1495	1742
gene-b3828	U00096.3	4011863	4012816	-	954	1324	130	143	857	1173	600	747	155	229	174	131	309	501	951	975	735	181	621	415	531	272	806	578	904
gene-b3829	U00096.3	4013053	4015314	+	2262	20049	2710	4493	20166	18014	8802	14357	6902	7668	3991	3311	6778	9700	15756	20911	15732	7418	8952	5526	8552	6942	21683	15235	12062
gene-b3830	U00096.3	4015354	4016169	-	816	2578	455	442	1708	2235	868	731	192	257	225	421	205	358	1510	1635	909	238	474	331	532	983	1090	439	1332
gene-b3831	U00096.3	4016431	4017192	+	762	4760	1029	937	3447	3942	2065	2277	814	1237	864	875	1091	1522	3984	3631	2330	1122	1880	1221	1367	1642	2506	1942	3404
gene-b3832	U00096.3	4017333	4018760	+	1428	757	245	284	671	590	655	760	141	222	201	127	228	434	887	753	501	266	585	473	304	297	748	364	833
gene-b3833	U00096.3	4018855	4019610	+	756	6238	1461	1130	4502	5637	3935	4282	1355	2097	1611	1057	1973	2837	5672	5209	3452	1852	3656	2619	2521	1778	3917	3479	5475
gene-b3834	U00096.3	4019624	4020229	+	606	4726	961	740	3501	4114	2908	3425	1001	1521	1137	754	1359	2088	4152	4116	2739	1294	2945	1946	1959	1356	2889	2668	4174
gene-b4707	U00096.3	4019978	4020229	+	252	2031	412	311	1530	1698	1279	1655	433	644	504	307	626	921	1927	1783	1167	564	1366	819	850	601	1355	1186	1898
gene-b3835	U00096.3	4020226	4021866	+	1641	5435	1245	1157	3935	4807	4503	4363	1081	1736	1341	928	1706	2859	4984	4863	3280	1529	3546	2819	2447	1483	3881	3156	5188
gene-b3836	U00096.3	4021945	4022214	+	270	3448	887	680	2124	2850	2741	2826	726	1149	859	665	1180	2585	3217	2894	1876	959	2085	2734	1542	858	3555	2066	3179
gene-b3838	U00096.3	4022218	4022733	+	516	2718	459	421	2094	2066	1839	2010	582	933	693	443	974	1421	2329	2829	1865	723	1863	1316	1390	791	1928	1750	2455
gene-b3839	U00096.3	4022736	4023512	+	777	2058	372	345	7024	1833	1453	1491	544	823	599	282	939	1441	1440	2337	1559	569	1586	1475	1121	687	1555	1575	1723
gene-b4483	U00096.3	4023554	4024336	+	783	945	302	193	818	899	704	880	368	571	452	200	411	663	746	932	721	435	720	641	502	425	663	747	845
gene-b3842	U00096.3	4024333	4024821	-	489	689	154	124	601	540	602	588	146	269	221	114	299	564	478	749	559	217	546	613	389	222	744	510	546
gene-b3843	U00096.3	4024988	4026481	+	1494	7760	1687	1487	5657	7426	4830	5361	1660	2583	1945	1326	2518	3875	6809	6672	4497	2165	4806	3887	3405	2367	5027	4739	6839
gene-b3844	U00096.3	4026527	4027228	+	702	9213	2228	1705	5795	8867	4651	5459	2021	3190	2360	1773	2703	3776	7922	6830	4460	2780	4631	3841	3298	2569	4733	4676	8005
gene-b3845	U00096.3	4027609	4028772	-	1164	689	201	185	578	579	404	531	185	310	234	163	218	365	624	673	469	297	435	280	316	381	458	356	590
gene-b3846	U00096.3	4028782	4030971	-	2190	600	182	182	441	471	343	506	220	304	206	161	215	301	502	629	408	285	351	254	237	443	437	350	453
gene-b3847	U00096.3	4031161	4032492	+	1332	5984	1249	1189	3753	5005	2327	2658	1221	1727	1309	1158	1409	1810	4255	4441	2673	1532	2339	1748	1829	2077	2611	2457	4281
gene-b3848	U00096.3	4032492	4033106	+	615	1773	312	364	1237	1551	771	733	338	539	382	317	463	586	1176	1552	842	401	688	571	542	670	848	722	1450
gene-b3849	U00096.3	4033145	4034596	+	1452	2968	524	529	2471	2710	1892	1899	510	801	602	463	875	1426	2454	2856	1699	594	1659	1346	1195	872	2184	1528	2307
gene-b3850	U00096.3	4034608	4035153	+	546	1694	382	305	1078	1346	969	984	251	379	280	294	380	676	1534	1253	744	334	784	536	547	461	996	728	1444
gene-b3851	U00096.3	4035531	4037072	+	1542	723689	365927	292746	377792	597337	841676	964953	207231	298726	285312	324026	201422	565323	675233	367405	550036	333466	597507	539195	586330	409946	778898	578616	755453
gene-b3852	U00096.3	4037141	4037217	+	77	19791	4686	4458	40764	20260	28752	19751	4610	6047	3958	25149	9712	27327	12954	20807	15292	17515	38433	24820	12762	4379	39862	24440	22751
gene-b3853	U00096.3	4037260	4037335	+	76	17692	4424	2458	18380	10978	36616	41085	4273	5863	6753	2466	13995	25655	11058	24848	14994	9586	28574	21202	32642	17850	32948	28208	12379
gene-b3854	U00096.3	4037519	4040423	+	2905	1040411	430444	350564	575071	868422	1091047	1179192	232875	287832	313749	386999	238013	624686	708205	452105	757590	447757	805718	716406	1252791	601608	877987	813494	1011479
gene-b3855	U00096.3	4040517	4040636	+	120	19897	7114	8203	9720	16256	11526	7165	6861	7779	4389	6632	9432	13987	10333	10611	12538	6959	10846	22064	6484	7163	17051	10042	8360
gene-b3856	U00096.3	4040906	4041433	-	528	337	81	72	157	261	124	111	52	59	54	56	62	106	221	201	94	65	93	92	61	131	186	98	225
gene-b3857	U00096.3	4041415	4041999	-	585	231	52	61	101	162	79	76	37	57	56	39	43	68	140	140	60	51	76	67	36	116	82	71	135
gene-b3858	U00096.3	4042069	4042338	+	270	1801	581	414	858	1370	1277	1363	306	546	513	394	384	1118	2022	1220	620	584	1004	1071	618	660	1773	727	1917
gene-b3859	U00096.3	4042415	4043401	+	987	1625	428	361	1050	1414	1146	1103	283	430	333	280	424	1020	1483	1308	813	406	877	862	586	594	1554	802	1443
gene-b3860	U00096.3	4043418	4044044	+	627	6514	1462	992	4280	6069	4257	4946	1108	1755	1351	1001	1826	3061	6260	5374	3317	1564	3748	3204	2783	1435	5015	3408	6500
gene-b3861	U00096.3	4044199	4045629	+	1431	222	52	76	86	124	142	199	36	78	64	45	75	165	176	211	97	50	109	145	87	100	202	122	143
gene-b3862	U00096.3	4045670	4046602	-	933	347	48	62	269	255	334	285	42	56	58	40	122	257	212	340	218	55	242	232	216	95	475	184	199
gene-b3863	U00096.3	4046966	4049752	+	2787	10654	2432	1943	5829	7898	5361	5776	1850	2811	2356	1893	2293	3767	9000	7573	4506	2727	4584	3257	3250	3061	5525	4564	8326
gene-b3864	U00096.3	4049899	4050009	+	111	4619	5827	431	1642	5257	1521	1487	1147	1093	743	861	4879	1157	3387	2051	1372	902	2171	1086	1987	909	2381	2034	2076
gene-b4837	U00096.3	4049917	4049964	+	48	4428	5742	391	1467	5098	1288	1290	1124	1044	703	831	4845	962	3140	1827	1231	845	2046	933	1870	854	1997	1940	1914
gene-b3865	U00096.3	4050133	4050765	-	633	5585	1621	1065	3880	4884	4018	4757	1366	2180	1562	1113	2089	3647	5219	4739	3266	1755	3702	3354	2694	1492	4715	3778	5439
gene-b4457	U00096.3	4051036	4051281	+	246	86594	22109	18632	48871	75148	54563	65231	17086	24022	17490	16907	18540	55203	82926	57260	30352	20657	33949	56874	37625	19941	128745	69026	60616
gene-b3866	U00096.3	4051347	4051856	+	510	897	176	161	686	766	741	845	149	227	185	129	264	433	653	1164	767	170	617	358	584	322	926	593	708
gene-b3867	U00096.3	4052045	4053418	+	1374	2344	614	519	1668	2411	1701	1767	647	1041	789	506	832	7025	2397	2318	1439	902	1756	1433	1003	978	1947	1486	2400
gene-b4686	U00096.3	4053647	4053757	-	111	4899	1076	949	3489	5491	3548	3178	1334	2015	1460	803	2053	4827	4487	3824	2358	1698	2478	5922	2218	1180	6165	3208	3975
gene-b3868	U00096.3	4053869	4055278	-	1410	11686	1803	1618	5636	9858	4480	2115	1245	2025	1481	1612	1450	2012	9888	6187	1672	1750	1238	2000	1112	2398	4803	2453	8674
gene-b3869	U00096.3	4055290	4056339	-	1050	2533	291	355	1365	2190	1196	362	287	426	255	287	409	520	1737	1458	319	307	271	547	252	723	1238	707	1796
gene-b4836	U00096.3	4056428	4056621	-	194	23575	5063	5582	12086	23082	9578	10678	4333	6908	3670	5547	5031	8308	16175	13152	6850	5924	9113	9030	7179	8698	13257	8116	13461
gene-b3870	U00096.3	4056625	4058034	-	1410	21604	2179	2397	10353	36509	30761	4061	2248	3046	2196	2598	2488	3780	12058	10419	12146	2553	3629	4300	3156	5595	8147	5506	12819
gene-b3871	U00096.3	4058407	4060230	+	1824	70348	12214	9625	62002	60070	50206	67666	18813	29614	20087	9644	41462	47125	57969	78720	67017	21930	69566	48042	44701	16327	44472	70967	69216
gene-b3872	U00096.3	4060447	4061157	+	711	316	84	114	128	162	136	204	83	135	105	63	123	220	295	172	141	110	144	171	90	132	207	238	184
gene-b3873	U00096.3	4061165	4062145	+	981	290	82	79	111	146	100	166	71	130	104	46	107	186	254	154	87	83	110	146	71	89	188	228	168
gene-b3874	U00096.3	4062247	4063512	+	1266	144	37	32	62	88	61	66	19	50	33	29	26	73	95	139	47	43	40	98	46	82	132	49	77
gene-b3875	U00096.3	4063603	4064295	-	693	26	8	15	9	8	7	6	4	15	12	2	5	13	14	29	10	5	8	11	9	16	17	5	14
gene-b3876	U00096.3	4064363	4065766	-	1404	99	25	30	51	60	50	59	22	43	39	26	32	78	72	96	44	28	40	91	38	62	80	45	52
gene-b3877	U00096.3	4065809	4067194	-	1386	138	27	37	50	56	34	43	23	29	41	14	33	32	90	97	55	15	40	61	26	86	62	37	54
gene-b3878	U00096.3	4067240	4069276	-	2037	162	44	70	44	64	28	57	23	58	50	25	49	56	99	129	51	26	44	73	35	155	68	49	104
gene-b3879	U00096.3	4069475	4070401	-	927	67	18	21	19	40	23	24	13	20	26	13	11	15	52	62	19	13	21	32	12	44	46	31	45
gene-b3880	U00096.3	4070515	4071756	-	1242	249	49	90	110	188	68	88	35	72	68	43	58	92	194	156	88	40	83	84	66	164	119	85	174
gene-b3881	U00096.3	4071773	4072651	-	879	117	21	38	48	63	32	32	24	42	29	15	29	38	93	90	38	29	43	43	27	86	65	45	73
gene-b3882	U00096.3	4072675	4073571	-	897	80	15	39	47	42	28	24	9	39	30	14	15	39	48	66	36	16	34	33	30	82	57	26	44
gene-b3883	U00096.3	4073739	4074635	+	897	174	31	48	98	125	83	90	27	50	35	35	31	65	145	147	74	38	61	69	43	115	79	55	130
gene-b3884	U00096.3	4074669	4075454	+	786	918	207	197	629	753	481	544	215	322	246	141	260	489	766	757	489	266	487	480	392	345	605	531	657
gene-b3885	U00096.3	4075553	4076152	+	600	2629	663	591	1574	2308	1186	1148	338	513	411	533	432	807	2100	1724	959	497	873	784	633	849	1520	900	1860
gene-b3886	U00096.3	4076146	4077018	+	873	1929	540	430	1149	1803	850	765	253	418	342	370	295	692	1580	1243	644	388	612	669	417	666	1378	590	1605
gene-b3887	U00096.3	4077015	4077452	+	438	3743	958	742	2457	3304	1454	1440	436	728	614	653	531	859	2929	2573	1165	811	1170	844	845	1147	1845	982	3113
gene-b3888	U00096.3	4077449	4078438	+	990	5645	1280	973	3582	4690	2276	1925	697	1060	907	923	767	1038	4721	3910	1641	1151	1552	1023	1135	1628	2282	1318	4219
gene-b3889	U00096.3	4079291	4079509	+	219	19	3	11	5	4	7	17	2	10	2	7	4	2	14	16	6	3	5	5	3	11	18	6	12
gene-b3890	U00096.3	4079751	4079969	+	219	80	28	19	31	56	45	63	19	24	23	17	19	59	89	67	35	28	40	68	21	202	90	37	71
gene-b3891	U00096.3	4080299	4081228	-	930	11854	2701	2146	7592	12299	10211	17472	3263	5072	3503	2171	4524	9464	16139	10872	6818	4580	11341	7179	6016	3385	10887	7455	14399
gene-b3892	U00096.3	4081225	4081860	-	636	11237	3795	3476	6577	13980	11213	20148	4309	7170	4651	3437	4477	11141	20393	9987	5701	6597	11429	7973	5371	4767	12024	7740	18322
gene-b3893	U00096.3	4081857	4082759	-	903	15229	5377	4582	8939	19198	14815	27272	6150	9800	6508	4603	6499	14093	26380	14109	7749	9098	15485	9671	7452	7009	14713	11138	24359
gene-b3894	U00096.3	4082772	4085822	-	3051	22070	7467	6836	13218	26097	21915	34149	9269	14389	10028	6925	9757	21013	37715	19269	11251	13925	22130	16007	10713	11808	22044	17505	34118
gene-b3895	U00096.3	4086016	4086849	+	834	1410	342	292	896	1332	799	965	230	350	303	249	375	560	1157	1236	702	316	793	589	580	410	887	699	1226
gene-b3896	U00096.3	4087002	4088057	+	1056	73	17	26	33	39	41	38	9	23	22	10	14	38	41	87	33	10	29	41	36	41	73	24	43
gene-b3897	U00096.3	4088107	4089855	-	1749	175	43	65	56	101	62	57	37	52	35	25	39	69	83	130	52	31	53	86	31	84	97	46	86
gene-b3898	U00096.3	4089855	4090925	-	1071	199	51	67	94	125	69	81	43	61	54	27	54	74	149	157	70	49	72	70	59	98	105	83	151
gene-b3899	U00096.3	4090915	4092366	-	1452	116	28	56	40	70	28	41	17	44	57	18	36	29	64	85	32	15	23	46	35	114	58	33	44
gene-b3900	U00096.3	4092377	4092823	-	447	15	12	19	5	14	4	8	3	12	13	3	3	9	18	18	3	2	3	6	4	23	10	5	14
gene-b3901	U00096.3	4093124	4093438	-	315	48	10	31	26	41	20	15	4	13	16	17	11	27	39	33	15	9	14	33	11	29	37	21	31
gene-b3902	U00096.3	4093448	4094272	-	825	78	12	38	32	48	24	34	16	24	33	10	25	28	46	75	35	20	17	26	24	70	30	19	49
gene-b3903	U00096.3	4094723	4095982	-	1260	99	17	56	17	21	11	12	15	34	41	12	23	29	35	71	20	9	13	44	11	75	29	20	51
gene-b3904	U00096.3	4095979	4097448	-	1470	153	10	43	30	39	12	23	19	34	37	14	20	40	48	65	24	13	24	37	13	67	28	18	50
gene-b3905	U00096.3	4097736	4098572	+	837	91	18	30	33	56	23	44	12	39	30	14	16	40	44	52	26	19	32	44	13	39	47	34	50
gene-b3906	U00096.3	4098646	4099494	+	849	133	29	49	76	104	65	51	20	52	38	31	27	65	100	111	46	38	45	70	37	53	92	42	103
gene-b3907	U00096.3	4099491	4100525	-	1035	303	58	89	101	214	76	63	36	68	53	33	33	66	163	182	54	30	62	80	53	99	86	43	200
gene-b3908	U00096.3	4100810	4101430	+	621	12744	673	708	8446	11877	4891	2218	376	635	659	706	1347	895	3728	9739	5343	239	4110	1933	3900	1217	3424	2651	6855
gene-b3909	U00096.3	4101690	4102673	+	984	289	64	71	229	296	236	123	49	60	74	46	63	85	219	317	132	42	151	110	102	127	175	104	248
gene-b3910	U00096.3	4102822	4103496	+	675	1737	412	428	949	1514	692	711	305	483	347	404	325	580	1374	1161	602	405	545	547	454	681	914	670	1166
gene-b3911	U00096.3	4103602	4104975	-	1374	5605	1251	972	3909	4721	2512	2887	972	1507	1207	958	1309	1791	4525	4411	2544	1498	2392	1718	1740	1836	2712	2470	4389
gene-b3912	U00096.3	4104972	4105670	-	699	4341	855	750	2632	3448	1574	1757	704	1107	880	757	915	1334	3425	2880	1609	1026	1573	1274	1063	1344	2007	1593	3089
gene-b4484	U00096.3	4105820	4106320	+	501	1242	332	247	593	921	539	631	185	299	263	219	282	639	1065	739	518	314	516	597	346	437	898	457	1020
gene-b4716	U00096.3	4106330	4106387	+	58	50	18	13	18	39	18	39	2	16	8	8	11	38	30	35	21	13	19	32	14	20	59	18	20
gene-b3915	U00096.3	4106469	4107371	+	903	3732	850	771	2393	3278	2189	2033	649	1020	728	653	1083	1976	2765	2863	1709	825	1765	2184	1268	1064	3009	1696	2562
gene-b3916	U00096.3	4107552	4108514	+	963	19261	3341	2659	13129	16952	8315	9979	2876	4247	3213	2627	4213	5544	15327	14966	9390	3825	8344	4714	5979	4545	8991	7745	15010
gene-b3917	U00096.3	4108834	4109823	+	990	1156	878	511	383	834	663	391	1255	2051	1839	463	216	505	1081	656	269	1932	349	422	175	852	603	412	1623
gene-b3918	U00096.3	4109930	4110685	+	756	601	125	134	434	515	388	434	107	185	190	96	199	334	540	553	369	172	372	339	276	165	448	365	506
gene-b3919	U00096.3	4110740	4111507	-	768	22209	4127	3349	13978	16433	11328	12314	3242	4937	3742	3182	4902	6971	18686	16971	10931	4457	10246	6669	7790	5560	11821	9660	18135
gene-b3920	U00096.3	4111615	4112214	-	600	224	58	65	90	175	98	98	52	60	32	40	46	108	186	129	68	63	78	113	60	97	150	83	171
gene-b3921	U00096.3	4112315	4112755	+	441	512	113	97	347	463	260	321	105	129	105	72	154	298	433	423	233	151	274	240	234	141	338	259	412
gene-b3922	U00096.3	4112967	4113266	+	300	912	229	214	374	685	358	300	111	190	147	177	127	264	688	487	235	199	238	292	192	312	503	183	683
gene-b3923	U00096.3	4113293	4113721	+	429	1825	539	494	748	1281	833	567	269	434	360	453	272	611	1333	1075	454	405	525	644	326	666	1036	484	1377
gene-b3924	U00096.3	4113726	4114472	-	747	3277	1416	944	1304	2472	1469	1151	687	1157	1020	1054	598	927	3007	1814	932	1114	1075	965	651	1523	1433	990	3233
gene-b3925	U00096.3	4114569	4115579	-	1011	1417	308	275	1160	1380	891	1355	353	527	403	255	607	741	1247	1362	1150	435	1031	650	837	505	904	1135	1235
gene-b3926	U00096.3	4115714	4117222	-	1509	498	103	147	289	365	213	250	78	164	111	87	133	160	342	362	256	105	185	174	152	259	223	183	335
gene-b3927	U00096.3	4117245	4118090	-	846	100	19	31	33	56	36	39	15	30	24	12	27	39	56	84	27	12	27	41	23	63	53	19	63
