Geneid	0_R1	0_R2	0_R3	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	30_R1	30_R2	30_R3	Entity	Symbol
gene-SERP0585	279	1283	1039	880	640	1109	254	777	420	110	239	248	host	gene-SERP0585
gene-SERP0206	543	785	720	1552	984	561	1016	1412	1007	425	874	873	host	gene-SERP0206
gene-SERP0254	177	385	381	163	205	268	82	248	115	51	114	114	host	gene-SERP0254
gene-SERP0657	55	49	29	63	280	57	637	369	364	213	661	747	host	purN
gene-SERP2418	27	75	44	80	65	45	50	67	63	29	65	56	host	gene-SERP2418
gene-SERP1475	80	80	45	144	102	79	298	105	113	131	152	198	host	gene-SERP1475
gene-SERP1199	261	830	662	1286	1216	841	938	1589	1250	614	1652	1717	host	recJ
gene-SERP0673	110	266	239	253	329	323	182	385	310	119	320	278	host	cydB
gene-SERP0666	751	1201	1026	2584	1641	1307	1712	1256	1732	888	1765	2320	host	gene-SERP0666
gene-SERP1989	80	30	35	56	25	25	53	33	10	18	12	31	host	nirD
gene-SERP2005	360	754	602	6820	3596	1400	6550	4493	4741	3374	4241	5107	host	gene-SERP2005
gene-SERP0637	116	814	649	257	546	646	79	600	406	33	162	153	host	gene-SERP0637
gene-SERP0864	570	585	537	694	835	544	894	982	756	387	920	932	host	hexB
gene-SERP1394	167	253	244	117	111	218	34	150	63	13	60	62	host	gene-SERP1394
gene-SERP1649	151	470	665	211	407	662	197	430	267	113	247	253	host	gene-SERP1649
gene-FDH45_gp189	0	0	0	1	1798	0	4535	1496	1853	17142	18547	13441	phage	gene-FDH45_gp189
gene-SERP1767	277	37	19	345	34	24	245	17	21	74	19	11	host	gene-SERP1767
gene-SERP1325	1107	619	375	980	730	311	2294	800	332	1041	952	769	host	ribH
gene-SERP2253	248	180	187	631	209	162	513	219	193	218	257	267	host	gene-SERP2253
gene-SERP0149	122	313	247	1069	550	314	474	650	542	225	462	436	host	hpt
gene-SERP0904	18430	6240	5244	10803	2873	4705	5465	3130	1657	1674	1451	1128	host	rpmG-2
gene-SERP1005	91	112	75	405	257	137	381	281	303	121	200	202	host	gene-SERP1005
gene-SERP0088	21	30	9	86	12	64	71	22	24	28	31	50	host	gene-SERP0088
gene-SERP0699	296	260	244	701	291	322	403	116	198	220	221	222	host	gene-SERP0699
gene-SERP0767	22468	4148	5069	17449	2417	4259	8870	3578	2277	3234	1562	2921	host	pyrC
gene-SERP1393	22	98	95	55	168	110	33	86	68	17	77	68	host	gene-SERP1393
gene-SERP2545	109	283	224	393	480	309	353	586	440	146	313	296	host	serS
gene-SERP1920	343	997	598	1224	2367	1184	774	1939	2044	368	1131	1110	host	gene-SERP1920
gene-SERP1160	563	820	497	974	553	891	572	829	611	255	560	627	host	gene-SERP1160
gene-SERP_tRNA-Met-2	186	887	584	439	1684	666	1333	1849	948	918	2988	1581	host	gene-SERP_tRNA-Met-2
gene-SERP2198	145	391	312	385	299	311	262	479	304	150	284	287	host	gene-SERP2198
gene-SERP2312	45	82	77	172	152	83	172	266	171	95	228	246	host	mqo-3
gene-SERP1986	263	92	97	295	70	70	84	86	47	37	51	52	host	narH
gene-SERP2419	3	5	2	14	7	5	7	5	2	2	9	2	host	gene-SERP2419
gene-SERP2088	11	29	11	72	69	36	56	81	76	17	89	81	host	gene-SERP2088
gene-SERP0308	348	964	644	1208	1918	824	1436	2082	1433	810	2289	1757	host	gene-SERP0308
gene-SERP2486	18	28	21	23	24	13	22	33	25	23	29	31	host	kdpB
gene-SERP0466	4005	8753	8814	8757	16495	18829	2873	13371	6289	1552	5631	3362	host	gene-SERP0466
gene-SERP0416	233	580	493	1628	1151	591	1187	1320	1124	710	1332	1346	host	gene-SERP0416
gene-SERP0964	1947	764	833	2007	668	740	774	752	743	232	227	397	host	asd
gene-SERP_tRNA-Leu-5	4	29	43	130	255	124	33	175	111	20	147	57	host	gene-SERP_tRNA-Leu-5
gene-SERP2021	138	216	115	297	300	140	475	346	232	180	313	354	host	gene-SERP2021
gene-SERP0392	70	367	412	576	776	362	780	996	775	321	838	953	host	gene-SERP0392
gene-SERP2197	138	348	262	297	294	270	293	367	309	168	296	309	host	gene-SERP2197
gene-FDH45_gp042	0	0	0	0	824	10	8019	799	1054	33610	19378	45718	phage	gene-FDH45_gp042
gene-SERP0189	15153	25726	23702	18055	21092	15558	25686	31122	14760	16574	27456	23550	host	tuf
gene-SERP1016	1142	1855	1023	4685	2392	1712	3196	2997	2705	1224	2278	2434	host	gene-SERP1016
gene-SERP0716	1003	352	286	1122	447	328	655	414	348	247	341	352	host	gene-SERP0716
gene-FDH45_gp158	0	0	0	11	929	0	13231	1230	2073	19738	9501	15071	phage	gene-FDH45_gp158
gene-SERP1507	3	6	1	1	5	7	3	4	3	8	28	28	host	gene-SERP1507
gene-SERP2454	716	565	430	966	660	666	560	745	498	293	485	480	host	gene-SERP2454
gene-SERP1509	3	21	25	11	13	18	4	15	19	7	17	29	host	gene-SERP1509
gene-SERP_tRNA-Phe-2	139	418	287	227	803	280	861	1042	522	492	2251	1141	host	gene-SERP_tRNA-Phe-2
gene-SERP2118	4572	2173	2023	5678	1802	1800	2755	2204	2040	914	1129	1852	host	gene-SERP2118
gene-SERP1923	7	2	3	21	5	0	3	1	1	4	2	1	host	gene-SERP1923
gene-SERP1515	1	18	19	2	12	14	8	9	14	8	32	22	host	nrdI-2
gene-SERP0519	421	1338	672	1210	4674	1005	2449	5508	4649	1813	7231	6111	host	dltB
gene-SERP0899	464	1444	855	1265	1105	792	1521	1506	1057	415	471	679	host	thrB
gene-SERP0813	3694	5764	5132	4929	2935	4081	2154	4568	1712	1600	2288	2303	host	sucC
gene-SERP0178	502	1885	1680	2282	3470	1238	2387	5386	3440	1484	6571	5837	host	rplK
gene-SERP0727	182	248	228	317	365	198	630	557	389	315	557	604	host	gene-SERP0727
gene-SERP1805	2800	2810	2462	3842	3035	2027	4568	3844	2643	2561	5021	4455	host	rpoA
gene-SERP0781	58	481	341	574	726	485	331	1044	748	156	562	596	host	def-2
gene-SERP0884	201	533	541	944	818	650	425	722	714	144	458	630	host	gene-SERP0884
gene-SERP1516	2	10	7	3	0	9	2	3	8	0	22	16	host	gene-SERP1516
gene-SERP0922	1281	2155	2007	2331	1758	2193	1432	1751	1230	661	910	817	host	gene-SERP0922
gene-SERP0986	11536	8303	8024	13808	4405	7147	5871	6521	2788	3926	3660	3930	host	sucA
gene-FDH45_gp107	0	0	0	13	1159	2	20116	549	1860	21634	8215	12195	phage	gene-FDH45_gp107
gene-SERP0816	438	789	733	1717	2211	733	1931	3228	2601	1036	3023	3510	host	topA
gene-SERP0527	2110	5540	5202	5736	4674	4195	4333	6090	3883	1641	2657	3092	host	gene-SERP0527
gene-SERP0977	205	291	198	555	595	239	907	591	609	327	785	905	host	brnQ-1
gene-SERP1748	57711	74623	80684	91318	69862	90324	70060	70810	63300	29553	39059	27613	host	gene-SERP1748
gene-SERP0744	4850	11739	8466	11331	8552	9970	2883	12713	6934	777	2970	2216	host	mraW
gene-SERP0417	28	57	51	211	118	52	140	120	124	111	146	199	host	gene-SERP0417
gene-SERP1438	435	2077	1486	2041	2897	1235	2211	4067	2726	989	2831	2907	host	gatA
gene-SERP0524	472	865	1037	454	640	739	233	870	376	130	355	375	host	gene-SERP0524
gene-FDH45_gp157	0	0	0	1	2105	0	13553	2405	3033	24272	17421	20183	phage	gene-FDH45_gp157
gene-SERP0230	43	120	77	170	189	54	169	289	189	94	182	185	host	gene-SERP0230
gene-SERP1237	279	433	414	640	374	468	303	436	284	115	210	171	host	gene-SERP1237
gene-SERP1720	1147	3165	3146	1890	2320	2869	1285	2961	1419	420	754	653	host	gene-SERP1720
gene-SERP2502	2	1	1	5	8	2	5	3	7	4	13	7	host	gene-SERP2502
gene-SERP0142	252	183	120	514	326	221	703	344	349	326	559	620	host	gene-SERP0142
gene-SERP_tRNA-Lys-1	128	1882	1033	324	2884	887	371	2915	1522	273	2221	1104	host	gene-SERP_tRNA-Lys-1
gene-SERP1341	1183	1673	1709	1513	1425	1147	1357	1677	848	691	1055	897	host	gene-SERP1341
gene-SERP1866	104	322	352	522	498	311	400	740	551	153	454	515	host	gene-SERP1866
gene-FDH45_gp113	0	0	0	38	2187	1	22500	1574	4102	25443	14893	24916	phage	gene-FDH45_gp113
gene-SERP2175	1012	967	1294	1510	633	846	721	1038	434	238	296	237	host	gene-SERP2175
gene-SERP1694	388	972	888	693	785	857	399	1114	728	282	614	553	host	gene-SERP1694
gene-SERP2078	67	148	79	69	69	143	39	117	107	20	42	75	host	gene-SERP2078
gene-SERP1033	413	727	493	1592	1363	682	1735	1475	1300	698	1560	1633	host	gene-SERP1033
gene-FDH45_gp092	0	0	1	34	573	0	9246	474	1058	17906	5562	7554	phage	gene-FDH45_gp092
gene-SERP2031	7846	1985	1988	13988	2003	3092	4997	2605	3484	1471	1004	1787	host	gene-SERP2031
gene-SERP2300	10	15	32	32	44	21	48	52	26	17	46	53	host	hisIE
gene-SERP0697	362	248	201	591	326	269	472	392	281	216	325	309	host	gene-SERP0697
gene-SERP1449	1094	1274	1435	1842	1107	1152	1477	1499	1035	642	822	868	host	nadE
gene-SERP1495	1526	2454	1772	1317	1553	1471	1020	2349	964	471	1003	851	host	cscA
gene-SERP1261	6815	11755	13379	7610	9609	8963	7575	12674	6703	2395	5507	4602	host	pyk
gene-SERP0537	1090	408	279	918	329	272	870	375	286	326	400	403	host	mnhB
gene-SERP0825	1131	2004	1465	1705	1899	1286	1677	2676	1550	883	1886	1944	host	pyrH
gene-SERP_tRNA-Pro-1	4	49	57	38	90	49	17	101	53	9	95	60	host	gene-SERP_tRNA-Pro-1
gene-FDH45_gp162	0	1	0	14	772	28	2764	847	2035	9908	5942	7802	phage	gene-FDH45_gp162
gene-SERP0613	1161	2397	1782	1936	1712	2051	940	1801	916	297	584	491	host	gene-SERP0613
gene-FDH45_gp062	0	0	0	9	918	2	16298	701	1366	48961	14850	19081	phage	gene-FDH45_gp062
gene-SERP0528	136	450	430	712	604	405	354	861	426	134	377	350	host	gene-SERP0528
gene-SERP0851	1283	870	643	3085	1035	1302	2290	1204	1023	1034	885	1117	host	gene-SERP0851
gene-SERP1126	298	169	295	328	155	191	129	215	151	55	138	207	host	gene-SERP1126
gene-SERP2052	122	286	245	386	254	286	193	296	304	62	214	266	host	gene-SERP2052
gene-SERP2235	2133	756	1532	1191	655	798	658	781	519	322	609	509	host	gene-SERP2235
gene-SERP2471	147	116	111	140	1071	114	5960	1083	1518	2834	2761	2961	host	gene-SERP2471
gene-SERP0105	368	451	365	679	746	430	474	674	485	234	526	493	host	gene-SERP0105
gene-SERP1457	451	965	885	1352	1128	997	816	1487	939	299	642	700	host	gene-SERP1457
gene-SERP1701	69	301	293	227	304	254	118	396	198	68	320	237	host	gene-SERP1701
gene-SERP0168	1892	2808	2160	3609	2644	1829	4393	4139	2365	2104	2891	3259	host	gltX
gene-SERP1323	214	595	623	511	486	764	137	369	287	100	241	179	host	gene-SERP1323
gene-FDH45_gp128	0	0	0	7	332	1	20814	168	345	23774	3407	5245	phage	gene-FDH45_gp128
gene-FDH45_gp186	0	0	1	122	9848	56	57814	12036	13781	89987	51938	60647	phage	gene-FDH45_gp186
gene-SERP1809	1146	1058	734	1648	1151	961	1480	1233	1102	812	1694	1561	host	infA
gene-SERP1842	2305	195	119	1827	207	179	1101	188	213	291	179	269	host	gene-SERP1842
gene-SERP1080	7223	3933	3232	8959	3039	3932	4773	4261	2513	1747	1879	2068	host	recN
gene-SERP1329	98	93	97	291	175	127	146	186	193	81	159	156	host	gene-SERP1329
gene-SERP0156	1271	2412	2170	2796	3041	2122	2057	4086	2425	989	2335	2349	host	lysS
gene-SERP1838	2427	993	1186	2239	964	1000	1274	916	759	540	858	773	host	gene-SERP1838
gene-SERP1178	80	138	85	730	337	250	414	339	356	164	362	360	host	gene-SERP1178
gene-SERP1071	1387	1950	1987	7394	3344	1809	5123	4813	3445	2177	2712	2609	host	gnd
gene-SERP0897	278	1866	1226	3790	1487	1811	868	1588	1373	239	511	434	host	hom
gene-SERP2337	1593	435	335	988	256	347	614	278	197	256	258	287	host	gene-SERP2337
gene-SERP1725	55	150	187	331	417	125	232	591	384	106	518	510	host	prfA
gene-SERP_tRNA-His-2	71	247	225	62	883	176	394	633	384	188	1627	785	host	gene-SERP_tRNA-His-2
gene-SERP0932	168	845	711	2043	1306	1120	467	1656	1229	202	821	789	host	gene-SERP0932
gene-SERP0576	105834	87469	66473	108770	85300	107076	78795	78143	61420	30516	34813	27405	host	gene-SERP0576
gene-SERP1968	4673	8384	5124	4879	10246	7720	2032	11120	3876	1273	3456	2449	host	gene-SERP1968
gene-SERP1640	1149	1591	2196	1150	1398	1986	728	1583	923	302	717	663	host	gene-SERP1640
gene-SERP2314	6214	11366	10109	7914	8150	11689	5600	5427	4977	2778	4300	3012	host	gene-SERP2314
gene-SERP0810	24	87	54	59	47	85	36	114	82	18	47	59	host	gene-SERP0810
gene-SERP0612	160	724	602	540	763	593	580	791	575	267	553	618	host	gene-SERP0612
gene-SERP0535	3710	1499	1232	2731	1061	1107	2239	1377	713	937	1077	907	host	mnhD
gene-SERP0183	3206	5055	5077	8830	11823	3715	17325	15524	11569	9485	15049	16165	host	rpoB
gene-SERP2456	579	649	335	1126	741	485	1499	786	712	693	593	871	host	gene-SERP2456
gene-SERP2241	325	332	538	646	595	395	384	523	609	215	509	462	host	gene-SERP2241
gene-SERP2142	5041	2215	2138	7338	1997	1766	4191	2494	2267	1829	1375	2085	host	gene-SERP2142
gene-SERP1163	104	95	73	153	122	105	233	97	97	95	160	193	host	aroE
gene-SERP1020	1486	5901	3808	4482	9018	3318	7571	12501	7869	3622	10974	9501	host	pbp2
gene-SERP_tRNA-His-1	767	7781	2789	3858	11779	5596	2979	11085	5952	1778	8983	4674	host	gene-SERP_tRNA-His-1
gene-SERP0475	7580	1316	333	15794	1192	4687	3029	104	870	531	331	511	host	gene-SERP0475
gene-SERP0286	8412	445	375	6994	330	431	3165	275	218	805	206	299	host	gene-SERP0286
gene-SERP1004	81	138	116	230	292	140	371	424	356	120	250	275	host	gene-SERP1004
gene-SERP0169	920	653	566	1143	594	603	433	881	509	100	224	216	host	cysE
gene-SERP1619	18	134	95	126	171	256	33	203	165	23	166	101	host	gene-SERP1619
gene-SERP2324	19692	33667	35773	16320	17667	21248	7749	25933	6930	3000	4485	2116	host	gene-SERP2324
gene-SERP0245	5580	1062	1233	4702	606	1220	2121	749	605	541	292	384	host	gene-SERP0245
gene-SERP0867	2220	3156	2392	5375	2921	2639	2449	3871	1818	1671	2086	1530	host	glpK
gene-SERP2352	188	311	305	166	236	203	147	279	162	74	187	165	host	arcC
gene-SERP0163	20356	47748	25425	23084	39869	36482	10058	56191	29082	3717	16994	18042	host	gene-SERP0163
gene-SERP1008	268	512	449	1433	876	654	850	927	777	370	587	672	host	gene-SERP1008
gene-SERP0751	5393	21068	15588	12019	15026	13142	9789	21817	10141	3806	7835	8338	host	ftsZ
gene-SERP1319	622	405	303	1617	506	406	882	740	593	337	553	654	host	gene-SERP1319
gene-SERP2302	10	15	9	44	34	21	27	49	35	16	38	33	host	hisA
gene-SERP1609	111	191	204	166	213	341	100	252	202	28	140	127	host	gene-SERP1609
gene-SERP1768	206	101	56	268	133	113	203	80	91	99	136	145	host	gene-SERP1768
gene-SERP0055	63	70	68	59	62	79	53	83	56	34	55	63	host	gene-SERP0055
gene-SERP0221	58	73	32	118	53	67	91	75	55	56	82	111	host	gene-SERP0221
gene-SERP0713	60	349	217	1057	524	421	424	595	551	201	444	422	host	gene-SERP0713
gene-SERP1353	637	1930	1591	781	772	1422	490	947	363	563	565	561	host	pckA
gene-SERP1891	26	90	91	478	477	112	351	677	557	198	733	758	host	gene-SERP1891
gene-SERP0368	0	5	0	4	2	3	3	0	0	1	3	0	host	gene-SERP0368
gene-SERP1324	882	6054	5313	745	1875	4686	199	1905	574	912	967	1123	host	putA
gene-SERP1810	2215	2155	1698	2354	1723	1821	2316	2103	1250	1257	2760	2078	host	adk
gene-SERP0015	28	47	47	99	50	43	78	75	51	50	51	99	host	gene-SERP0015
gene-SERP0400	543	398	261	2048	465	378	1772	474	644	809	581	856	host	gene-SERP0400
gene-SERP1603	34	37	49	59	133	65	69	262	218	41	206	213	host	gene-SERP1603
gene-SERP1183	544	932	679	1364	1104	907	1369	1339	1070	662	1233	1153	host	gene-SERP1183
gene-SERP1924	40	246	159	188	152	280	66	219	143	23	94	112	host	rpiA
gene-SERP1543	46	162	115	201	193	160	127	196	233	79	238	182	host	gene-SERP1543
gene-SERP0290	3105	16858	13138	7208	17843	12239	7610	21395	14737	3287	12075	10417	host	sitC
gene-SERP2071	113	732	382	199	606	298	225	837	324	107	463	288	host	gene-SERP2071
gene-SERP0952	45	91	59	149	138	93	160	166	129	64	129	123	host	gene-SERP0952
gene-SERP_tRNA-Phe-1	704	7434	3153	3632	11305	5598	2689	10409	5355	1671	7553	3925	host	gene-SERP_tRNA-Phe-1
gene-SERP1645	192	530	596	247	435	623	181	410	277	96	218	179	host	gene-SERP1645
gene-SERP1276	1600	3075	2632	2759	1575	2458	1448	1943	1261	602	1154	1138	host	gene-SERP1276
gene-SERP0705	944	1374	1366	1510	1180	1281	817	1284	847	292	593	532	host	ctaA
gene-SERP1390	5647	5751	5066	18810	5906	8768	5656	6672	7011	1448	2465	2932	host	gene-SERP1390
gene-SERP2425	2705	394	251	3777	610	281	3745	697	589	1809	877	1114	host	gene-SERP2425
gene-SERP1773	219	191	157	423	137	284	57	109	84	23	35	37	host	gene-SERP1773
gene-SERP2552	6257	3920	3292	7311	3208	4425	6130	3186	2726	2594	2704	2957	host	dnaN
gene-FDH45_gp091	0	0	0	38	2677	2	11549	2670	3536	22735	14596	15965	phage	gene-FDH45_gp091
gene-SERP1358	476	296	231	1836	413	398	944	441	368	397	346	396	host	menE
gene-SERP1747	1664	1373	1209	4443	2329	1437	3792	2473	2077	1338	1856	1854	host	deoD
gene-SERP1264	67	288	198	413	650	174	628	922	720	277	810	963	host	accD
gene-SERP1452	52	208	141	264	327	214	164	448	311	82	270	256	host	pheA
gene-SERP1798	812	2011	1871	3402	4080	1755	3190	6079	3221	2176	6017	5047	host	rpsI
gene-FDH45_gp046	1	0	0	68	2843	3	43850	2099	4436	72476	22123	33417	phage	gene-FDH45_gp046
gene-SERP2048	416	530	457	1106	571	356	1049	1005	611	473	419	526	host	gene-SERP2048
gene-SERP2448	8	20	13	38	22	16	17	22	24	7	23	25	host	gene-SERP2448
gene-SERP1165	30	56	68	171	118	60	132	111	89	64	95	110	host	gene-SERP1165
gene-SERP1775	622	383	523	500	385	382	572	461	307	299	385	408	host	gene-SERP1775
gene-SERP1497	403	935	794	792	499	707	289	596	314	153	363	234	host	scrR
gene-SERP_tRNA-Ser-5	96	435	375	132	1221	257	558	1393	733	341	2471	1276	host	gene-SERP_tRNA-Ser-5
gene-SERP1967	168	369	339	688	482	374	455	486	480	198	490	587	host	gene-SERP1967
gene-SERP_tRNA-Ile-1	0	3	2	4	11	3	6	21	13	6	58	15	host	gene-SERP_tRNA-Ile-1
gene-SERP2308	27	63	87	46	75	68	49	94	57	39	119	131	host	gene-SERP2308
gene-SERP0624	62	180	125	135	171	125	94	241	145	64	156	78	host	gene-SERP0624
gene-SERP1059	52	54	27	330	94	116	127	22	90	51	70	78	host	gene-SERP1059
gene-SERP0317	123	571	513	481	1211	431	658	1499	1156	337	1663	1047	host	gene-SERP0317
gene-FDH45_gp110	0	0	0	193	4744	43	22455	3751	7616	21898	18515	22817	phage	gene-FDH45_gp110
gene-SERP2421	205	242	218	554	325	222	520	568	426	300	512	451	host	gene-SERP2421
gene-FDH45_gp047	0	0	0	19	6693	2	52815	8333	10284	124569	62416	94434	phage	gene-FDH45_gp047
gene-SERP0603	160	334	180	283	215	413	129	192	144	83	177	204	host	gene-SERP0603
gene-SERP0179	405	1303	1017	1672	2903	908	2630	4285	2552	1914	6813	5528	host	rplA
gene-SERP0521	406	2096	1276	812	7526	1145	3340	10045	6385	2572	14152	9807	host	dltD
gene-SERP1721	15	25	31	25	136	31	78	138	99	40	237	213	host	gene-SERP1721
gene-SERP2214	2	1	2	6	1	2	6	1	1	0	7	3	host	gene-SERP2214
gene-SERP0549	618	638	505	696	294	413	230	304	93	44	79	57	host	argG
gene-SERP0908	564	362	307	948	876	683	623	137	317	286	323	290	host	gene-SERP0908
gene-SERP1101	1052	1138	885	1393	791	949	1000	1020	616	422	594	570	host	gene-SERP1101
gene-SERP1523	5	92	68	32	66	91	14	84	46	17	89	60	host	gene-SERP1523
gene-SERP2484	420	283	186	316	274	222	241	334	194	77	124	123	host	gene-SERP2484
gene-SERP0226	1860	3136	2710	3490	2456	2477	2397	3657	1856	886	1250	1238	host	thiD-1
gene-SERP2026	139	145	92	169	156	116	180	179	159	114	174	174	host	lrgA
gene-SERP0271	747	1414	551	686	421	1194	277	691	324	114	251	153	host	gene-SERP0271
gene-SERP0511	2731	5372	5049	4906	4536	4287	3118	5974	3106	1324	2100	1979	host	lipA
gene-SERP1524	19	34	25	29	42	39	13	41	40	8	111	61	host	gene-SERP1524
gene-SERP1883	371	440	428	1125	237	384	258	166	208	100	122	127	host	gene-SERP1883
gene-SERP0479	16	90	110	62	240	102	49	71	103	18	87	71	host	gene-SERP0479
gene-SERP1740	197	635	650	1121	673	618	506	967	716	223	410	662	host	gene-SERP1740
gene-SERP1737	57	171	179	235	259	183	154	259	254	74	196	186	host	gene-SERP1737
gene-SERP2190	128	110	167	408	364	166	1249	466	452	262	167	348	host	cysI
gene-FDH45_gp045	0	0	0	92	6576	8	44635	8219	11194	81738	43129	66704	phage	gene-FDH45_gp045
gene-SERP0257	844	849	995	856	498	640	345	686	250	186	211	226	host	gene-SERP0257
gene-SERP0610	39	112	99	256	433	147	696	534	433	329	740	617	host	gene-SERP0610
gene-SERP1980	314	238	230	600	363	263	353	519	366	173	238	259	host	gene-SERP1980
gene-SERP2224	22490	16972	19951	30024	12796	17926	17486	18623	13028	6162	7066	7980	host	gene-SERP2224
gene-SERP1293	84	193	179	359	403	197	576	636	511	163	412	391	host	tyrS
gene-SERP0620	1503	1126	520	3892	724	1663	712	315	601	142	242	200	host	gene-SERP0620
gene-SERP0967	4435	970	1113	2650	573	702	1358	844	561	399	228	472	host	dapD
gene-SERP1691	415	1317	782	1030	1295	1180	547	1169	919	276	822	795	host	gene-SERP1691
gene-SERP1268	1294	1999	2053	2554	1284	2540	996	1500	978	400	646	621	host	gene-SERP1268
gene-SERP1993	6	28	17	40	55	43	26	53	59	12	35	28	host	gene-SERP1993
gene-SERP0721	23	49	58	281	222	47	206	273	215	85	188	201	host	pheS
gene-SERP0123	6857	3535	3338	4454	1847	3392	2371	2514	1360	977	1094	1380	host	gene-SERP0123
gene-SERP0369	3	12	9	32	37	12	32	28	24	18	39	30	host	gene-SERP0369
gene-SERP0655	48	89	93	98	1000	71	1386	1257	1074	397	1210	1339	host	purF
gene-SERP1025	892	1440	972	1325	1143	1306	1894	1372	1214	699	1060	1240	host	gene-SERP1025
gene-SERP1877	282	312	466	352	374	416	236	361	281	113	209	271	host	gene-SERP1877
gene-FDH45_gp030	0	1	0	30	5208	13	19681	6082	6601	31028	17548	30129	phage	gene-FDH45_gp030
gene-SERP2286	26	43	28	94	69	60	46	60	68	17	40	52	host	gene-SERP2286
gene-SERP0792	551	2717	2506	2605	2968	2257	1570	4096	2927	848	2231	2500	host	gene-SERP0792
gene-SERP0502	19	9	7	23	12	25	21	6	10	8	10	9	host	gene-SERP0502
gene-SERP1591	18	46	77	77	51	81	47	55	60	44	128	101	host	gene-SERP1591
gene-SERP0526	384	1115	1481	1184	835	955	425	1105	698	179	368	401	host	gene-SERP0526
gene-SERP2012	2260	6826	6278	2920	3536	5510	858	5767	2010	279	894	884	host	garK
gene-SERP2318	19	104	50	302	187	91	179	238	186	103	192	171	host	gene-SERP2318
gene-SERP0660	188	190	170	173	128	140	173	167	98	110	158	134	host	gene-SERP0660
gene-SERP2091	132	302	178	445	188	482	153	224	199	81	106	144	host	gene-SERP2091
gene-SERP2145	190	127	98	238	161	129	125	152	158	70	213	231	host	gene-SERP2145
gene-FDH45_gp025	0	0	0	26	210	0	4041	152	133	3613	426	313	phage	gene-FDH45_gp025
gene-SERP1083	661	585	469	879	577	558	555	595	504	187	399	460	host	xseB
gene-SERP_tRNA-Ile-2	2	53	62	15	236	57	6	226	105	12	235	70	host	gene-SERP_tRNA-Ile-2
gene-SERP1192	124	286	237	246	624	230	638	875	519	207	720	609	host	aspS
gene-SERP1990	119	96	123	187	64	84	147	106	73	38	68	96	host	nirB
gene-FDH45_gp093	0	0	0	56	1202	2	22068	931	2717	46794	16867	19210	phage	gene-FDH45_gp093
gene-SERP2076	1146	1911	1581	1565	1233	1629	873	1365	769	702	1244	1239	host	gene-SERP2076
gene-SERP2503	1	10	7	14	33	14	8	22	25	10	25	9	host	gene-SERP2503
gene-SERP0079	1052	295	207	4163	537	499	4875	332	678	3172	422	622	host	gene-SERP0079
gene-SERP1837	16	37	36	73	113	48	65	103	105	40	163	173	host	gene-SERP1837
gene-SERP1458	13	28	45	60	68	49	40	62	57	26	42	49	host	gene-SERP1458
gene-SERP1397	2836	123	268	4214	143	282	2499	174	181	833	128	159	host	sspA
gene-FDH45_gp163	0	0	0	8	21	11	109	13	28	343	172	271	phage	gene-FDH45_gp163
gene-FDH45_gp057	0	0	0	21	4956	1	50597	6065	7482	109769	52485	66877	phage	gene-FDH45_gp057
gene-SERP0192	211	353	398	611	354	320	277	439	266	139	272	296	host	gene-SERP0192
